X,Y,Z,Label
-21272.5602779195,38239.70636568724,0.009002206255065204,ST8_KERAM_46
-21272.99612162006,38238.25067331978,0.010002206255065094,ST8_KERAM_45
-21271.598058118772,38238.26627608757,0.0050022062550652,ST8_KERAM_44
-21271.63812793588,38238.054912869964,0.007002206255065202,ST8_KERAM_43
-21271.412412412494,38239.28132124506,0.004002206255065088,ST8_KERAM_42
-21270.112311151905,38239.10057636351,0.006002206255065312,ST8_KERAM_41
-21270.16590547607,38238.15877349221,0.0050022062550652,ST8_KERAM_40
-21268.82541778829,38238.16730337521,0.008002206255065092,ST8_KERAM_39
-21268.8303424763,38239.11098380176,0.004002206255065088,ST8_KERAM_38
-21271.91988544636,38249.803077948185,0.008002206255065092,ST8_KERAM_37
-21272.087695735514,38247.998554546604,0.0050022062550652,ST8_KERAM_36
-21272.12183622369,38245.85115159721,0.006002206255065312,ST8_KERAM_35
-21272.369478379074,38243.67823319956,0.008002206255065092,ST8_KERAM_34
-21271.21660724749,38242.96713816094,0.0010022062550651967,ST8_KERAM_33
-21271.006244197637,38246.14267077568,0.0030022062550651984,ST8_KERAM_32
-21270.959458748293,38248.02694998049,0.0030022062550651984,ST8_KERAM_31
-21270.76633155795,38249.5244358363,0.007002206255065202,ST8_KERAM_30
-21269.430815031363,38248.61639750715,0.0020022062550653086,ST8_KERAM_29
-21269.54772132911,38246.576914994956,0.0020022062550653086,ST8_KERAM_28
-21269.581812733155,38244.45767225846,0.004002206255065088,ST8_KERAM_27
-21269.612019458553,38242.692787969405,0.0030022062550651984,ST8_KERAM_26
-21268.512562240812,38240.83779610248,0.008002206255065092,ST8_KERAM_25
-21268.482223840925,38238.297989696184,0.007002206255065202,ST8_KERAM_24
-21268.616509229945,38236.27075329303,0.007002206255065202,ST8_KERAM_23
-21267.840796040015,38235.827607665764,0.008002206255065092,ST8_KERAM_22
-21267.761382015608,38237.54538949497,0.009002206255065204,ST8_KERAM_21
-21267.86349907185,38238.877020489956,0.007002206255065202,ST8_KERAM_20
-21268.12159282393,38240.62962330153,0.008002206255065092,ST8_KERAM_19
-21268.106335298868,38244.02491904829,0.006002206255065312,ST8_KERAM_18
-21267.9924951757,38245.874031923784,0.008002206255065092,ST8_KERAM_17
-21267.92060418286,38247.920837162485,0.0050022062550652,ST8_KERAM_16
-21267.737831830622,38249.79330272085,0.009002206255065204,ST8_KERAM_15
-21270.76708139577,38235.64794404487,1.4780022062550653,ST8_61113_14
-21270.766976595918,38235.64694955153,1.4780022062550653,ST8_61113_14
-21270.76907038244,38235.64773444516,1.4780022062550653,ST8_61113_14
-21270.769175182293,38235.6487289385,1.4780022062550653,ST8_61113_11
-21272.698535903648,38240.79889245113,1.5940022062550654,ST8_61110_8
-21272.6986407035,38240.79988694447,1.5940022062550654,ST8_61110_8
-21272.697646210167,38240.79999174432,1.5940022062550654,ST6_61110_12
-21272.697646210167,38240.79999174432,1.5940022062550654,ST6_61110_12
-21272.697541410314,38240.79899725098,1.5940022062550654,ST8_61110_8
-21268.076318382646,38241.09694142119,1.5560022062550651,ST8_61114_1
-21268.076213582794,38241.09594692786,1.5560022062550651,ST8_61114_5
-21268.076318382646,38241.09694142119,1.5560022062550651,ST8_61114_1
-21268.076318382646,38241.09694142119,1.5560022062550651,ST8_61114_1
-21268.076423182498,38241.09793591453,1.5560022062550651,ST8_61114_1
-21272.17247876398,38251.06455272633,1.380002206255065,ST5_6115_38
-21272.174467750647,38251.06434312663,1.380002206255065,ST5_6115_38
-21272.173473257313,38251.06444792648,1.380002206255065,ST5_6115_38
-21272.171379470794,38251.06366303285,1.380002206255065,ST8_6115_47
-21272.17247876398,38251.06455272633,1.380002206255065,ST5_6115_38
-21272.171379470794,38251.06366303285,1.380002206255065,ST8_6115_47
-21279.06416785208,38240.77276460685,0.01100000000000012,ST9_KERAM_34
-21277.38019578092,38239.969061885975,0.008000000000000007,ST9_KERAM_33
-21279.235577422427,38237.35417604442,0.009000000000000341,ST9_KERAM_32
-21278.11697289379,38237.451175572816,0.007000000000000117,ST9_KERAM_31
-21276.395049545157,38237.55140022764,0.0050000000000003375,ST9_KERAM_30
-21276.739127949768,38238.28531783301,0.007000000000000117,ST9_KERAM_29
-21279.271864599905,38238.440253500565,0.0040000000000000036,ST9_KERAM_28
-21279.223923355312,38239.76427753247,0.013000000000000345,ST9_KERAM_27
-21277.137940317778,38239.68154442463,0.010000000000000231,ST9_KERAM_26
-21275.662197745653,38239.57448901461,0.007000000000000117,ST9_KERAM_25
-21274.96230532822,38240.82458965216,0.0040000000000000036,ST9_KERAM_24
-21272.755782660868,38240.67121521333,0.007000000000000117,ST9_KERAM_23
-21273.020723359983,38238.98064891,0.006000000000000227,ST9_KERAM_22
-21273.194512641574,38237.25989288848,0.007000000000000117,ST9_KERAM_21
-21275.309437305266,38236.518170793,0.009000000000000341,ST9_KERAM_20
-21275.66768999133,38235.531104932525,0.009000000000000341,ST9_KERAM_19
-21275.17613082153,38233.03914113212,0.008000000000000007,ST9_KERAM_18
-21275.236806215667,38232.5612086091,0.006000000000000227,ST9_KERAM_17
-21276.80574642814,38232.57707081853,0.008000000000000007,ST9_KERAM_16
-21276.47932275382,38233.57562206151,0.009000000000000341,ST9_KERAM_15
-21277.11986758747,38229.87553553332,0.007000000000000117,ST9_KERAM_14
-21276.988380253802,38230.95866114057,0.008000000000000007,ST9_KERAM_13
-21275.258620082277,38230.56150909288,0.007000000000000117,ST9_KERAM_12
-21275.35549233755,38229.59747083318,0.007000000000000117,ST9_KERAM_11
-21273.5774409291,38229.61363217316,0.008000000000000007,ST9_KERAM_10
-21273.888244891044,38230.286436674665,0.007000000000000117,ST9_KERAM_9
-21273.899932236418,38232.04301755978,0.006000000000000227,ST9_KERAM_8
-21274.08799894117,38232.921179227444,0.008000000000000007,ST9_KERAM_7
-21274.31070937858,38235.374849959444,0.008000000000000007,ST9_KERAM_6
-21274.402696457553,38236.66519812072,0.008000000000000007,ST9_KERAM_5
-21279.41380141335,38239.08988719811,1.0000000000000004,ST9_RP+1.0_4
-21279.41380141335,38239.08988719811,1.0000000000000004,ST9_RP+1.0_4
-21279.41380141335,38239.08988719811,1.0000000000000004,ST9_RP+1.0_4
-21279.41380141335,38239.08988719811,1.0000000000000004,ST9_RP+1.0_4
-21279.41380141335,38239.08988719811,1.0000000000000004,ST9_RP+1.0_4
-21279.41380141335,38239.08988719811,1.0000000000000004,ST9_RP+1.0_4
-21270.768382014096,38235.64560971059,1.4769999999999999,ST9_61113_5
-21270.767794249852,38235.64480067833,1.4769999999999999,ST9_61113_5
-21270.769191046347,38235.645021946344,1.4769999999999999,ST8_61113_13
-21270.769778810594,38235.6458309786,1.4769999999999999,ST8_61113_12
-21268.077100692535,38241.10131175966,1.5550000000000002,ST9_61114_4
-21268.077100692535,38241.10131175966,1.5550000000000002,ST9_61114_4
-21268.076291660276,38241.10189952391,1.5550000000000002,ST9_61114_4
-21268.077100692535,38241.10131175966,1.5550000000000002,ST9_61114_4
-21246.20956442041,38261.35081069633,-0.022499999999873125,S10_STAJK_44
-21246.334004065153,38263.0500539911,-0.014499999999891771,S10_STAJK_43
-21240.457202300695,38263.168995242435,-0.009499999999896319,S10_STAJK_42
-21242.908809948625,38262.86721727671,-0.013499999999915418,S10_STAJK_41
-21243.026709750055,38261.67681245615,-0.022499999999873125,S10_STAJK_40
-21242.60294476786,38262.14858490116,-0.021499999999896772,S10_STAJK_39
-21241.176212261325,38262.331632312445,-0.013499999999915418,S10_STAJK_38
-21240.12777752727,38262.32024774249,-0.013499999999915418,S10_STAJK_37
-21240.029363147863,38261.573452181496,-0.013499999999915418,S10_STAJK_36
-21239.296763977058,38260.87376978574,-0.017499999999877672,S10_STAJK_35
-21238.20119601085,38261.47471556653,-0.013499999999915418,S10_STAJK_34
-21245.60457557176,38259.24588468979,-0.014499999999891771,S10_KERAM_33
-21246.409581916843,38258.61805128484,-0.008499999999863122,S10_KERAM_32
-21253.23329071472,38262.78699938259,-0.0014999999999149622,S10_KERAM_31
-21252.782345471926,38262.79065834411,-0.0034999999998676684,S10_KERAM_30
-21248.992299485843,38260.782928177134,-0.012499999999882222,S10_KERAM_29
-21244.875394898118,38260.97764493451,-0.013499999999915418,S10_KERAM_28
-21242.83200603524,38259.73972896197,-0.028499999999901774,S10_KERAM_27
-21244.091879790227,38260.152708527436,-0.021499999999896772,S10_KERAM_26
-21244.726604205534,38253.99357174404,-0.006499999999910416,S10_KERAM_25
-21243.80769346939,38255.296557568596,-0.01849999999991087,S10_KERAM_24
-21242.80200977457,38256.78925489423,-0.028499999999901774,S10_KERAM_23
-21241.342526709777,38258.17162936723,-0.015499999999868124,S10_KERAM_22
-21241.00787076376,38255.86455212583,-0.017499999999877672,S10_KERAM_21
-21240.28540350934,38258.67377231412,-0.012499999999882222,S10_KERAM_20
-21239.604058562843,38260.50728098982,-0.005499999999877218,S10_KERAM_19
-21238.88652115016,38260.56957112864,-0.0024999999998913153,S10_KERAM_18
-21237.666405681022,38261.68620859979,0.001500000000127784,S10_KERAM_17
-21237.958255238296,38260.44573899681,-0.0024999999998913153,S10_KERAM_16
-21237.590508774854,38256.03724270684,0.0025000000001041372,S10_KERAM_15
-21237.66831450925,38258.2286092366,-0.0014999999999149622,S10_KERAM_14
-21236.415986099062,38254.557201665506,0.00750000000009959,S10_KERAM_13
-21236.833292171355,38256.13502315161,0.004500000000113687,S10_KERAM_12
-21236.840867279898,38258.00439486899,0.004500000000113687,S10_KERAM_11
-21236.008111286566,38259.148338685605,0.004500000000113687,S10_KERAM_10
-21236.099018448273,38260.78518348215,0.003500000000137334,S10_KERAM_9
-21235.94476146748,38261.96435640579,0.006500000000123237,S10_KERAM_8
-21236.41075759899,38262.89952302487,0.00750000000009959,S10_KERAM_7
-21237.322858763095,38263.00356372092,0.008500000000132787,S10_KERAM_6
-21240.894735591515,38248.624036575624,1.863500000000094,S10_61115_2
-21240.894735591515,38248.624036575624,1.863500000000094,S10_61115_2
-21240.89508056834,38248.623097964424,1.8645000000001273,S10_61115_2
-21240.896019179545,38248.62344294124,1.863500000000094,S10_61115_2
-21240.895674202722,38248.62438155244,1.8645000000001273,S10_61115_2
-21238.653515812228,38253.826223702294,0.9945000000001227,S10_R+1_4
-21238.653515812228,38253.826223702294,0.9945000000001227,S10_R+1_4
-21238.653515812228,38253.826223702294,0.9945000000001227,S10_R+1_4
-21238.653764469782,38253.82844590152,0.9955000000000991,S10_R+1_1
-21235.991528178543,38240.19881679229,0.011499999999999844,S12_KERAM_59
-21235.930821451882,38240.788907203445,0.00749999999999984,S12_KERAM_58
-21235.12938637258,38240.744614837735,0.009499999999999842,S12_KERAM_57
-21235.1401493394,38240.066714285625,0.012499999999999734,S12_KERAM_56
-21234.1565403356,38239.8864746462,0.00649999999999995,S12_KERAM_55
-21234.22135741781,38240.67765651268,0.00649999999999995,S12_KERAM_54
-21233.681693713173,38248.400464233055,0.00649999999999995,S12_KERAM_53
-21234.118420644518,38244.82724613344,0.00849999999999973,S12_KERAM_52
-21234.098393781453,38245.653804615795,0.00649999999999995,S12_KERAM_51
-21234.8664212316,38245.786646009255,0.00649999999999995,S12_KERAM_50
-21234.839961743644,38244.86440043703,0.00649999999999995,S12_KERAM_49
-21235.732768603608,38244.919472306356,0.00849999999999973,S12_KERAM_48
-21235.684962078412,38245.89290927716,0.00849999999999973,S12_KERAM_47
-21235.27390475985,38248.496557848084,0.00649999999999995,S12_KERAM_46
-21237.440363497655,38246.94739628861,0.00749999999999984,S12_KERAM_45
-21237.252103466548,38247.91948690202,0.010499999999999954,S12_KERAM_44
-21238.352339696306,38246.96429046215,0.009499999999999842,S12_KERAM_43
-21238.628979505193,38245.8278678224,0.009499999999999842,S12_KERAM_42
-21238.07621678178,38245.38999184497,0.00849999999999973,S12_KERAM_41
-21237.444479615493,38246.356079911726,0.009499999999999842,S12_KERAM_40
-21236.94246906798,38247.1041289811,0.009499999999999842,S12_KERAM_39
-21236.1774842331,38248.21587094864,0.00849999999999973,S12_KERAM_38
-21218.22878173481,38249.76240857445,0.0014999999999998348,S12_KERAM_37
-21219.16716680905,38249.63207648916,-0.000500000000000167,S12_KERAM_36
-21220.103673722835,38249.64716954789,0.0014999999999998348,S12_KERAM_35
-21220.12498881456,38248.795405104596,-0.000500000000000167,S12_KERAM_34
-21219.084423892717,38248.7188959978,0.0004999999999997229,S12_KERAM_33
-21218.247204920357,38248.6575006207,0.0024999999999999467,S12_KERAM_32
-21218.337424648787,38247.71816819786,0.0014999999999998348,S12_KERAM_31
-21219.238417016204,38247.83586592021,0.0004999999999997229,S12_KERAM_30
-21220.156429837116,38247.8922260182,0.0004999999999997229,S12_KERAM_29
-21226.837258503052,38248.26893988357,-0.0015000000000000568,S12_KERAM_28
-21228.753482549386,38248.30133439303,-0.000500000000000167,S12_KERAM_27
-21228.635607684693,38249.450314600115,0.0014999999999998348,S12_KERAM_26
-21226.83683819726,38249.325890603024,-0.000500000000000167,S12_KERAM_25
-21226.795433603525,38250.233836999905,0.0004999999999997229,S12_KERAM_24
-21227.7449920539,38250.19461010473,0.0024999999999999467,S12_KERAM_23
-21228.59913138303,38250.27269983795,0.0004999999999997229,S12_KERAM_22
-21233.794697538462,38250.81900224918,1.3695,S12_61116_13
-21233.794697538462,38250.81900224918,1.3695,S12_61116_13
-21233.792631211167,38250.821396051906,1.3684999999999996,S12_61116_9
-21233.792631211167,38250.821396051906,1.3684999999999996,S12_61116_9
-21233.793490489632,38250.82088454382,1.3684999999999996,S12_61116_13
-21218.140181718678,38247.92053723335,1.2754999999999996,S12_6117_11
-21218.139670210592,38247.919677954895,1.2754999999999996,S12_6117_17
-21218.139670210592,38247.919677954895,1.2754999999999996,S12_6117_17
-21218.04947253121,38249.64104873965,1.8664999999999998,S12_6116_13
-21218.050331809667,38249.640537231564,1.8664999999999998,S12_6116_13
-21218.04930879349,38249.63881867463,1.8664999999999998,S12_6116_13
-21218.04930879349,38249.63881867463,1.8664999999999998,S12_6116_13
-21218.14190027561,38247.919514217174,1.2754999999999996,ST5_6117_40
-21218.14190027561,38247.919514217174,1.2754999999999996,ST5_6117_40
-21240.89143339135,38248.62758484614,1.8664999999999998,S12_61115_9
-21240.892804177893,38248.62793261651,1.8664999999999998,S12_61115_6
-21240.892804177893,38248.62793261651,1.8664999999999998,S12_61115_6
-21240.893663456365,38248.627421108424,1.8664999999999998,S12_61115_6
-21250.53556796234,38251.67542939216,1.2734999999999999,ST5_6118_39
-21250.534708683866,38251.67594090025,1.2734999999999999,S12_6118_35
-21250.53556796234,38251.67542939216,1.2734999999999999,ST5_6118_39
-21250.537798027348,38251.675265654456,1.2734999999999999,S12_6118_32
-21250.53556796234,38251.67542939216,1.2734999999999999,ST5_6118_39
-21250.53556796234,38251.67542939216,1.2734999999999999,ST5_6118_39
-21250.53556796234,38251.67542939216,1.2734999999999999,ST5_6118_39
-21272.17099073901,38251.06713565197,1.3794999999999997,ST3_6115_4
-21272.17236152557,38251.06748342235,1.3805,ST3_6115_4
-21272.17442785287,38251.06508961962,1.3794999999999997,ST5_6115_38
-21272.17168627977,38251.064394078865,1.3794999999999997,S12_6115_25
-21239.124444709036,38242.05169497167,-0.009000000000000008,S13_STAJK_88
-21237.698282850237,38241.83295459472,-0.007000000000000006,S13_STAJK_87
-21237.40623207795,38241.04706252426,-0.007000000000000006,S13_STAJK_86
-21237.94550868233,38241.31118511694,-0.006000000000000005,S13_STAJK_85
-21238.75905835844,38242.17176917705,-0.010000000000000009,S13_STAJK_84
-21237.98475341333,38242.468148751235,-0.009000000000000008,S13_STAJK_83
-21237.25582282711,38241.60629597932,-0.007000000000000006,S13_STAJK_82
-21236.730839883116,38240.987890037795,-0.008000000000000007,S13_STAJK_81
-21234.20832469972,38239.68977095637,-0.006000000000000005,S13_STAJK_80
-21234.203076414946,38239.89856141474,0.0050000000000000044,S13_KERAM_79
-21234.23099083155,38240.82319419879,0.006000000000000005,S13_KERAM_78
-21235.82638654395,38241.05881363951,0.0030000000000000027,S13_KERAM_77
-21236.87750906743,38240.571730032054,0.009000000000000008,S13_KERAM_76
-21237.025838276888,38239.63966863621,0.010000000000000009,S13_KERAM_75
-21237.521233408435,38239.678199969436,0.010000000000000009,S13_KERAM_74
-21237.69548193572,38240.53477889209,0.008000000000000007,S13_KERAM_73
-21238.993840905066,38240.6340562143,0.007000000000000006,S13_KERAM_72
-21239.005383199903,38239.914979184054,0.008000000000000007,S13_KERAM_71
-21233.792484773687,38250.8199613481,1.3689999999999998,S13_61116_68
-21233.792484773687,38250.8199613481,1.3689999999999998,S13_61116_68
-21233.79217526454,38250.82217589186,1.3689999999999998,S12_61116_9
-21233.79217526454,38250.82217589186,1.3689999999999998,S12_61116_9
-21233.7930514861,38250.819137432416,1.3689999999999998,S13_61116_68
-21233.7930514861,38250.819137432416,1.3689999999999998,S13_61116_68
-21307.02524415,38261.50900057,0.00858571000000552,St2_keram_4
-21307.52594436,38262.34107121,0.01136207000001832,St2_keram_3
-21303.49832409,38259.7130134,1.7529194500000074,K4-1
-21304.63999025,38246.53984123,1.738987580000014,K3-1
-21303.12046252,38261.00317022,1.7143118600000093,K2-1
-21305.71408998,38242.27044048,0.010732340000004115,St2_keram_24
-21305.99061783,38240.27319088,0.010110090000011951,St2_keram_23
-21305.32932117,38240.2053834,0.010964430000001357,St2_keram_22
-21305.22736868,38241.82171068,0.009304260000021713,St2_keram_21
-21303.11692604,38247.78229272,0.012155169999999771,St2_keram_20
-21304.92531135,38247.88601776,0.009793120000011868,St2_keram_19
-21304.98358509,38249.32483981,0.011338390000020127,St2_keram_18
-21303.14213979,38249.16925692,0.010198139999999967,St2_keram_17
-21303.01331627,38251.93541886,0.010798340000008011,St2_keram_16
-21304.51569377,38252.03763775,0.010667030000007571,St2_keram_15
-21304.13097376,38254.1862613,0.010071580000015956,St2_keram_14
-21302.82627738,38254.12767043,0.012873420000005353,St2_keram_13
-21302.7248075,38256.57967044,0.009858370000017658,St2_keram_12
-21304.4254718,38256.50412302,0.00968386000002397,St2_keram_11
-21304.28670577,38259.27024704,0.011408390000013924,St2_keram_10
-21302.72504874,38259.24245875,0.010237910000000738,St2_keram_9
-21303.88209439,38259.47819964,2.918450540000009,St2_keram_8
-21301.4192022,38260.88227663,2.918820629999999,St2_keram_7
-21304.93734397,38262.17908647,0.011173519999999826,St2_keram_6
-21304.88562646,38261.23179702,0.00898139000000242,St2_keram_5
-21302.8581536,38262.12724947,2.197038610000021,5 1 12 2
-21300.1556854,38245.48130642,1.666451230000007,K1-1
-21298.68649506,38246.28416568,2.9472947499999975,ST1_KERAM_19
-21303.47934123,38245.15266891,-0.009997879999986026,ST1_KERAM_18
-21305.87776768,38245.21749158,-0.011984609999984741,ST1_KERAM_17
-21305.87724743,38245.21698818,-0.013678119999980254,ST1_KERAM_16
-21305.67708274,38247.05996482,-0.01233044999997901,ST1_KERAM_15
-21304.4577107,38247.52663935,-0.010360709999986284,ST1_KERAM_14
-21302.78914905,38246.73217331,-0.007838999999989937,ST1_KERAM_13
-21299.62872084,38243.88918198,3.0561027800000033,ST1_KERAM_12
-21296.88454459,38246.62364025,-0.009709809999975505,ST1_KERAM_11
-21296.9301945,38244.88776683,-0.00938033999997856,ST1_KERAM_10
-21297.0525554,38243.42308231,-0.0084191899999837,ST1_KERAM_9
-21298.88770945,38243.47470584,-0.01004177999999456,ST1_KERAM_8
-21299.262136,38240.48348035,-0.010963679999974829,ST1_KERAM_7
-21300.27216166,38240.30770522,-0.007768869999978278,ST1_KERAM_6
-21300.22321334,38242.4747384,-0.009925939999988032,ST1_KERAM_5
-21300.47297235,38243.02124176,-0.010286289999982046,ST1_KERAM_4
-21302.12524798,38243.16163741,-0.009447829999999158,ST1_KERAM_3
-21303.64345747,38243.18593205,-0.00917064999998729,ST1_KERAM_2
-21306.28662743,38242.59198135,-0.010357709999993858,ST1_KERAM_1
-21304.00251538,38244.04103822,2.9271890200000144,5 1 12 1
-21304.76955028,38243.06852065,1.0,RP1.0
-21297.7775502,38244.39692945,0.013153560000006337,5 1 12 4
